0,0,0,0,0,0,1,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,9,8,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,1,1,1,1,1,1,1,0
0,0,0,0,0,0,1,11,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,12,11,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,11,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,11,12,11,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,11,12,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,12,11,12,11,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,11,12,11,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,11,12,11,12,11,11,11,13,14,11,11,13,14,11,13,14,13,14,13,13,14,11,12,11,12,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,12,11,12,11,12,12,12,13,14,12,12,13,14,12,15,11,11,11,13,14,11,12,11,12,11,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,11,12,11,12,13,14,13,14,13,14,13,14,13,14,12,12,12,12,13,14,12,11,12,11,12,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,12,11,12,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,12,11,12,11,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,11,12,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,12,11,12,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,12,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,12,11,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,13,14,12,1,0,0,0,0,0,0,0
